user_id,age,gender,registration_date,avg_monthly_spend
U101399,33,M,2023-05-20,15447.76
U101400,62,M,2023-01-20,12538.68
U101401,30,F,2023-11-11,23736.46
U101402,33,F,2023-07-08,10463.21
U101403,34,F,2021-04-25,17614.81
U101404,27,M,2021-09-01,21564.44
U101405,26,F,2023-03-26,3134.23
U101406,36,F,2022-01-20,9012.69
U101407,63,F,2022-05-06,15430.89
U101408,18,F,2021-07-06,20041.23
U101409,32,F,2023-02-14,26369.9
U101410,21,F,2021-04-12,13272.96
U101411,47,M,2022-12-08,12468.23
U101412,31,F,2022-01-06,8019.23
U101413,59,M,2022-11-12,17639.87
U101414,48,M,2022-02-19,12623.06
U101415,58,M,2023-01-12,12807.74
U101416,51,F,2021-09-06,14248.89
U101417,40,F,2022-03-24,19413.02
U101418,62,F,2023-02-25,10490.16
U101419,42,M,2021-05-14,8822.74
U101420,67,M,2022-01-14,18453.79
U101421,69,F,2022-10-13,500.0
U101422,48,M,2023-07-24,10170.57
U101423,53,F,2021-05-02,5789.52
U101424,31,M,2021-11-30,24626.07
U101425,60,F,2022-02-23,11472.54
U101426,52,F,2021-09-15,10514.27
U101427,64,F,2022-04-23,14611.02
U101428,31,M,2023-04-21,10237.02
U101429,58,F,2023-04-17,11778.81
U101430,42,F,2023-09-17,15776.88
U101431,27,F,2023-10-02,11623.68
U101432,26,F,2021-12-26,11566.26
U101433,47,M,2021-08-28,6918.74
U101434,34,F,2023-06-26,5769.73
U101435,23,M,2022-05-25,15485.1
U101436,40,M,2023-08-04,17452.8
U101437,51,F,2022-10-27,3574.75
U101438,34,F,2021-10-26,21079.53
U101439,67,M,2021-10-06,21112.38
U101440,58,M,2021-05-26,22797.51
U101441,44,M,2023-02-04,17399.11
U101442,66,M,2021-05-26,20096.66
U101443,40,F,2021-11-02,32480.21
U101444,25,M,2023-01-08,12587.83
U101445,19,F,2023-01-18,6634.47
U101446,66,M,2023-08-20,2727.52
U101447,67,M,2021-06-22,29045.39
U101448,56,F,2023-05-19,29150.3
U101449,23,M,2023-03-18,7603.2
U101450,33,M,2022-10-28,9181.43
U101451,20,F,2023-07-22,12408.07
U101452,20,F,2021-10-12,24794.05
U101453,30,F,2022-01-24,4701.58
U101454,47,M,2023-07-04,500.0
U101455,21,F,2023-06-28,32340.12
U101456,69,O,2023-11-11,17498.99
U101457,41,F,2021-05-26,18635.31
U101458,31,M,2022-10-06,13359.15
U101459,44,M,2022-03-07,18726.28
U101460,59,M,2023-07-10,2886.35
U101461,34,M,2023-04-23,8272.64
U101462,20,F,2022-06-25,15841.26
U101463,20,M,2023-05-14,500.0
U101464,62,M,2022-04-17,12579.86
U101465,23,M,2021-06-19,12086.69
U101466,51,F,2023-02-10,12578.48
U101467,37,M,2022-04-22,10591.35
U101468,58,M,2021-06-27,7032.86
U101469,21,M,2021-07-19,500.0
U101470,64,F,2023-11-25,16157.98
U101471,54,M,2023-08-18,12599.01
U101472,41,F,2021-04-20,3997.75
U101473,28,M,2021-06-18,15500.27
U101474,68,M,2023-01-24,12640.4
U101475,33,M,2022-07-16,11311.81
U101476,43,M,2022-05-26,500.0
U101477,38,M,2022-02-22,20462.14
U101478,29,F,2021-12-05,5135.59
U101479,39,F,2022-12-06,15506.16
U101480,25,M,2021-07-22,8533.85
U101481,18,M,2023-10-06,11890.19
U101482,33,F,2023-11-01,24218.34
U101483,23,M,2021-05-17,19252.95
U101484,39,M,2023-06-14,24040.32
U101485,62,M,2021-04-12,17643.08
U101486,26,M,2023-02-28,18169.15
U101487,18,M,2022-12-14,750.89
U101488,23,O,2023-11-05,12459.8
U101489,44,O,2021-05-31,13200.73
U101490,32,O,2022-12-19,24789.32
U101491,43,M,2023-06-23,10950.17
U101492,19,M,2022-08-21,17118.88
U101493,35,M,2023-07-05,16806.06
U101494,39,M,2021-10-27,24261.4
U101495,40,M,2023-09-23,13930.05
U101496,46,M,2022-08-05,21622.3
U101497,58,M,2022-11-18,1361.08
U101498,42,M,2023-10-27,2087.84
U101499,61,M,2023-10-13,500.0
U101500,45,F,2022-07-17,21287.88
U101501,31,M,2022-11-15,20389.34
U101502,29,F,2023-07-30,22174.62
U101503,34,M,2023-07-21,9581.11
U101504,49,F,2021-10-13,10491.62
U101505,30,M,2021-12-24,14031.62
U101506,65,F,2022-04-22,26549.59
U101507,42,M,2021-09-15,28550.63
U101508,62,M,2023-09-26,21350.47
U101509,53,F,2022-02-03,17648.16
U101510,35,M,2021-12-03,25683.06
U101511,29,M,2023-05-22,12953.26
U101512,56,F,2022-06-30,11872.47
U101513,35,M,2021-11-19,13967.82
U101514,30,F,2022-04-26,7170.29
U101515,66,F,2023-04-04,13599.93
U101516,43,M,2022-02-26,6060.74
U101517,20,M,2021-11-26,23200.06
U101518,43,M,2023-11-23,19349.5
U101519,41,F,2022-05-31,26436.5
U101520,62,M,2022-07-31,1965.74
U101521,55,M,2022-12-12,30213.58
U101522,27,M,2023-10-21,2420.2
U101523,25,F,2023-09-13,5413.54
U101524,49,F,2021-12-05,10033.43
U101525,20,F,2021-09-21,25461.77
U101526,34,F,2022-10-22,16804.59
U101527,25,F,2021-06-04,13049.37
U101528,19,F,2021-06-16,8658.98
U101529,65,F,2022-02-25,3992.52
U101530,22,F,2022-05-18,24061.02
U101531,18,M,2021-05-11,21389.11
U101532,66,F,2022-04-20,25819.6
U101533,27,F,2021-06-09,18174.55
U101534,60,M,2021-04-27,500.0
U101535,19,M,2023-05-28,5043.34
U101536,25,M,2022-03-02,18718.97
U101537,23,F,2021-12-23,12042.26
U101538,54,M,2021-09-28,10529.26
U101539,50,F,2022-12-29,6174.19
U101540,42,M,2021-08-19,22580.72
U101541,30,F,2022-08-17,18649.54
U101542,22,M,2022-11-22,19009.53
U101543,47,F,2023-07-03,9931.18
U101544,29,F,2023-01-25,16410.3
U101545,48,M,2021-05-01,4297.88
U101546,53,M,2022-01-07,13961.38
U101547,62,M,2021-12-28,500.0
U101548,43,M,2021-07-17,2455.07
U101549,18,F,2023-03-19,12421.51
U101550,32,F,2022-03-01,34000.95
U101551,62,F,2022-12-07,594.06
U101552,45,F,2021-09-01,5051.36
U101553,50,M,2022-10-19,16734.2
U101554,41,F,2021-08-25,29155.38
U101555,26,F,2021-12-07,16617.38
U101556,64,M,2021-11-14,20617.13
U101557,58,F,2021-06-18,12299.17
U101558,69,M,2021-10-27,10915.03
U101559,62,F,2023-01-25,15657.47
U101560,33,O,2022-07-15,9733.68
U101561,31,F,2022-08-31,20794.15
U101562,30,M,2023-10-01,2149.82
U101563,65,F,2022-05-06,22119.9
U101564,46,M,2022-10-04,15314.5
U101565,41,F,2022-11-16,13282.23
U101566,68,M,2023-08-18,1856.12
U101567,49,F,2022-07-31,7161.69
U101568,65,F,2022-05-20,24589.21
U101569,69,M,2023-08-22,13331.21
U101570,22,M,2022-03-27,17227.19
U101571,36,F,2023-06-23,7963.74
U101572,56,M,2023-07-15,14767.56
U101573,60,M,2022-11-08,4022.78
U101574,25,M,2022-11-20,15799.06
U101575,34,M,2021-06-28,17965.13
U101576,46,F,2023-09-28,17564.92
U101577,59,F,2022-12-29,7771.32
U101578,23,M,2021-12-20,12263.59
U101579,49,M,2023-04-04,19297.55
U101580,33,M,2021-04-24,13308.5
U101581,29,M,2021-12-12,12701.56
U101582,44,F,2021-05-29,30227.74
U101583,39,M,2021-05-26,7392.09
U101584,51,F,2023-08-19,23643.35
U101585,34,F,2022-09-13,5762.55
U101586,60,F,2021-12-10,20238.25
U101587,22,F,2023-11-24,20665.22
U101588,62,M,2022-09-20,10917.08
U101589,19,M,2022-02-03,5260.19
U101590,56,M,2021-10-24,500.0
U101591,36,F,2022-10-26,10079.09
U101592,37,F,2021-08-17,19209.75
U101593,18,M,2022-02-17,6378.97
U101594,54,M,2023-10-19,15775.59
U101595,26,M,2023-03-08,3188.56
U101596,52,F,2021-06-06,13128.89
U101597,55,F,2023-11-30,5823.65
U101598,61,F,2023-08-20,14376.16
U101599,54,F,2023-01-02,10991.36
U101600,33,M,2021-04-13,5477.07
U101601,56,F,2022-01-18,9729.01
U101602,60,F,2023-07-12,7526.75
U101603,34,M,2022-11-16,4488.6
U101604,24,F,2021-06-04,23661.97
U101605,64,M,2023-05-04,12118.6
U101606,25,F,2022-05-23,500.0
U101607,48,F,2022-09-08,10013.75
U101608,30,F,2021-11-25,22317.69
U101609,24,F,2021-12-03,8909.13
U101610,58,M,2021-09-15,26981.95
U101611,25,F,2023-08-09,8146.7
U101612,52,F,2022-09-18,19027.26
U101613,54,F,2022-01-31,23293.11
U101614,21,F,2022-10-22,18601.55
U101615,26,M,2022-02-23,4004.05
U101616,59,F,2022-03-26,7460.25
U101617,44,F,2022-12-08,24360.57
U101618,24,M,2023-08-27,8563.11
U101619,69,F,2021-05-05,22805.41
U101620,31,F,2021-09-22,11557.72
U101621,18,F,2021-07-18,16131.5
U101622,66,F,2023-02-15,3911.14
U101623,18,M,2023-01-30,10133.86
U101624,46,O,2023-01-23,7997.55
U101625,69,M,2023-11-02,16804.8
U101626,48,F,2023-06-21,15745.58
U101627,48,M,2023-02-06,18701.2
U101628,38,F,2021-04-19,11075.82
U101629,24,F,2023-05-18,7558.16
U101630,47,F,2022-07-28,16461.83
U101631,64,F,2022-06-20,6763.29
U101632,22,M,2022-12-18,23627.38
U101633,63,F,2021-06-24,14083.82
U101634,39,F,2023-09-03,12390.92
U101635,45,M,2021-08-10,18697.4
U101636,26,F,2021-12-11,14389.08
U101637,50,F,2023-02-09,1735.59
U101638,27,F,2021-11-18,6508.56
U101639,32,F,2022-10-13,23461.67
U101640,55,M,2021-05-05,15671.07
U101641,20,F,2023-10-28,1547.46
U101642,41,M,2023-11-04,17816.9
U101643,48,M,2022-06-23,10525.93
U101644,24,M,2021-06-12,8004.0
U101645,33,M,2023-10-02,5841.02
U101646,35,M,2021-11-08,22999.44
U101647,52,F,2021-06-05,500.0
U101648,68,M,2022-08-18,8299.74
U101649,61,M,2021-08-14,15961.01
U101650,27,M,2021-11-28,27626.9
U101651,18,F,2023-05-09,19430.87
U101652,20,M,2021-08-26,8231.8
U101653,48,M,2022-01-23,27234.83
U101654,26,F,2023-11-20,4159.01
U101655,30,M,2022-05-31,17122.69
U101656,62,F,2022-03-08,18902.28
U101657,63,M,2021-10-16,7951.08
U101658,61,M,2021-11-14,20580.74
U101659,31,M,2022-08-28,10888.88
U101660,50,F,2023-02-15,20561.14
U101661,49,M,2023-05-30,500.0
U101662,27,F,2023-09-07,17679.81
U101663,46,M,2022-03-22,11703.15
U101664,45,F,2021-05-16,24197.63
U101665,38,M,2023-09-16,14648.15
U101666,57,M,2022-01-20,24993.84
U101667,53,M,2022-05-14,19060.9
U101668,45,F,2023-06-19,13979.93
U101669,55,M,2023-05-10,21301.35
U101670,57,O,2023-03-02,21352.47
U101671,47,F,2022-02-06,18775.28
U101672,31,O,2023-02-16,500.0
U101673,57,M,2021-09-20,7139.52
U101674,55,F,2022-12-09,26072.85
U101675,69,F,2023-08-18,4952.43
U101676,25,F,2023-09-01,22059.69
U101677,39,O,2022-11-09,20651.62
U101678,66,F,2022-11-02,9193.98
U101679,44,F,2021-12-21,500.0
U101680,67,F,2022-08-25,10448.7
U101681,18,M,2023-06-27,31624.12
U101682,19,F,2023-05-10,8093.78
U101683,59,F,2022-06-01,8645.94
U101684,36,F,2023-01-12,7019.34
U101685,45,F,2022-02-19,24718.28
U101686,40,M,2021-06-20,13056.67
U101687,39,M,2022-12-23,9992.75
U101688,66,M,2022-06-15,26307.79
U101689,22,F,2021-09-16,19635.95
U101690,58,M,2023-05-12,7645.68
U101691,64,F,2022-07-25,5211.33
U101692,52,F,2023-02-09,24265.36
U101693,38,F,2022-04-03,15134.31
U101694,26,M,2021-12-12,2607.49
U101695,53,F,2023-07-19,735.07
U101696,42,M,2023-06-04,6071.69
U101697,25,F,2023-11-10,5084.12
U101698,36,M,2023-11-21,500.0
U101699,68,M,2023-10-14,6203.94
U101700,31,M,2022-01-16,7647.36
U101701,27,F,2021-07-09,11298.55
U101702,53,M,2022-10-31,28543.28
U101703,28,F,2021-07-29,12865.25
U101704,65,F,2021-12-25,13659.4
U101705,62,F,2021-10-10,19074.04
U101706,69,M,2021-12-15,13101.46
U101707,65,M,2023-05-23,18201.22
U101708,30,M,2022-07-13,17244.92
U101709,29,M,2022-07-11,15980.71
U101710,35,F,2022-03-20,37131.73
U101711,42,M,2021-10-21,22289.01
U101712,63,M,2023-08-15,6346.22
U101713,56,M,2022-02-16,17961.78
U101714,51,F,2021-09-15,8666.11
U101715,63,M,2023-08-12,18570.01
U101716,51,F,2022-10-26,3998.5
U101717,37,M,2021-07-17,6137.76
U101718,39,O,2023-11-09,17751.26
U101719,44,F,2023-06-30,22981.35
U101720,22,M,2021-10-14,19021.15
U101721,56,M,2023-06-19,21832.94
U101722,51,M,2022-01-21,17990.55
U101723,56,M,2021-07-12,16379.97
U101724,45,M,2022-08-06,10970.45
U101725,58,F,2022-08-19,21504.01
U101726,67,F,2022-10-13,23199.03
U101727,47,M,2022-12-06,14495.07
U101728,41,F,2022-11-29,14064.59
U101729,23,M,2022-06-13,27731.25
U101730,58,O,2021-07-17,14836.63
U101731,65,M,2021-04-25,15605.49
U101732,54,F,2021-08-15,18873.81
U101733,63,F,2023-08-08,14217.55
U101734,62,M,2023-02-08,8437.28
U101735,59,M,2021-11-28,18023.72
U101736,44,M,2022-06-21,14689.96
U101737,23,F,2023-01-12,29738.0
U101738,18,F,2023-02-04,21307.59
U101739,28,F,2023-08-11,10236.14
U101740,40,F,2023-01-14,20832.48
U101741,56,F,2022-10-19,17462.93
U101742,41,M,2022-10-25,25475.41
U101743,19,F,2022-06-18,10804.37
U101744,28,F,2023-03-13,16509.41
U101745,68,M,2023-05-17,14207.25
U101746,69,F,2021-07-25,15467.84
U101747,37,M,2022-11-04,7918.41
U101748,59,M,2023-03-30,19607.29
U101749,55,F,2022-03-26,18343.71
U101750,66,M,2022-06-24,25281.79
U101751,64,M,2022-05-22,14919.79
U101752,50,M,2023-05-02,11705.28
U101753,38,F,2021-12-31,21314.36
U101754,50,F,2023-05-30,8646.36
U101755,34,M,2021-09-12,23679.88
U101756,36,M,2022-10-17,23662.74
U101757,49,M,2022-11-01,25058.23
U101758,47,F,2022-11-21,18012.98
U101759,48,M,2022-10-18,11108.03
U101760,38,F,2022-02-25,15873.5
U101761,39,F,2022-08-08,18040.55
U101762,18,M,2023-08-01,10518.87
U101763,49,F,2022-06-01,25664.93
U101764,47,F,2023-03-19,19640.67
U101765,66,F,2023-08-19,7862.22
U101766,44,M,2021-09-09,30062.99
U101767,42,F,2023-02-02,15779.11
U101768,21,F,2022-05-04,6247.18
U101769,28,F,2023-06-19,8357.97
U101770,35,O,2023-01-07,26902.27
U101771,37,M,2022-11-23,29599.88
U101772,36,F,2023-07-26,23075.88
U101773,38,F,2021-05-02,25554.47
U101774,57,M,2023-02-03,24732.92
U101775,24,M,2022-05-16,19455.33
U101776,35,M,2022-06-02,17632.33
U101777,26,F,2022-10-12,19318.91
U101778,34,M,2022-05-13,20888.12
U101779,53,F,2022-06-02,9067.22
U101780,20,M,2023-09-16,20855.67
U101781,35,M,2022-02-21,26668.93
U101782,19,F,2023-08-14,13349.02
U101783,67,M,2022-10-07,12494.02
U101784,55,F,2022-12-14,18812.37
U101785,30,M,2022-09-24,9802.74
U101786,28,F,2023-09-24,4465.45
U101787,23,M,2022-01-21,24181.75
U101788,42,O,2022-10-22,11392.39
U101789,57,F,2023-10-04,15147.59
U101790,48,M,2023-11-29,10119.0
U101791,63,M,2022-06-27,25214.04
U101792,35,M,2022-02-24,21825.41
U101793,32,F,2022-06-20,13074.08
U101794,42,F,2022-01-03,5560.82
U101795,28,M,2021-11-28,12224.56
U101796,68,M,2021-08-09,19561.22
U101797,27,F,2021-04-23,16509.09
U101798,42,F,2021-07-27,15872.78
U101799,45,F,2021-10-22,16693.59
U101800,20,M,2022-10-10,21070.37
U101801,42,F,2022-08-01,14665.13
U101802,41,O,2022-04-14,18600.11
U101803,31,M,2023-06-21,7104.65
U101804,24,M,2022-02-13,35430.81
U101805,20,M,2022-05-11,12729.13
U101806,18,F,2022-07-16,16628.74
U101807,43,M,2021-09-14,19531.72
U101808,22,F,2022-02-04,11713.68
U101809,67,F,2021-06-11,15062.6
U101810,30,F,2021-04-29,14965.4
U101811,51,F,2021-09-23,7687.7
U101812,53,M,2023-02-17,18508.72
U101813,43,F,2023-06-02,1806.23
U101814,63,M,2023-02-15,29021.67
U101815,23,F,2022-01-10,21343.77
U101816,30,F,2021-08-16,20112.98
U101817,31,F,2021-08-01,1106.86
U101818,25,F,2022-02-07,8659.77
U101819,33,M,2022-02-10,26114.76
U101820,34,F,2021-05-23,48209.93
U101821,57,F,2022-02-05,24557.54
U101822,33,F,2023-07-19,23295.55
U101823,63,M,2022-08-04,19199.79
U101824,58,M,2022-12-20,8220.02
U101825,64,F,2022-03-25,22961.39
U101826,23,M,2022-03-26,6190.34
U101827,69,F,2023-02-20,5315.32
U101828,49,F,2023-02-15,4811.77
U101829,69,F,2023-09-07,22805.78
U101830,36,M,2023-02-21,14540.69
U101831,67,F,2021-09-21,15806.86
U101832,48,M,2022-03-07,14876.77
U101833,21,M,2021-06-01,5994.27
U101834,39,F,2021-06-17,9634.15
U101835,25,M,2021-08-23,10036.59
U101836,66,M,2023-06-11,3757.83
U101837,33,M,2023-01-13,10966.32
U101838,29,F,2023-10-08,6349.55
U101839,46,F,2023-09-03,19621.41
U101840,40,M,2023-04-22,20287.77
U101841,23,M,2023-03-06,4650.89
U101842,60,F,2023-11-18,12626.95
U101843,61,M,2021-09-06,29848.48
U101844,56,F,2022-07-09,7153.9
U101845,50,F,2022-03-06,18413.1
U101846,38,F,2022-03-09,15844.18
U101847,46,F,2021-05-09,23743.1
U101848,45,F,2023-07-13,17363.73
U101849,26,F,2023-01-04,11549.64
U101850,22,M,2023-02-06,15534.11
U101851,31,M,2022-06-16,15650.96
U101852,41,F,2022-07-10,14266.44
U101853,26,M,2021-10-27,4447.11
U101854,23,F,2022-06-07,24944.71
U101855,62,F,2023-04-20,23531.47
U101856,37,F,2022-06-03,6646.49
U101857,48,M,2021-05-11,12594.19
U101858,45,F,2022-05-20,13199.31
U101859,56,F,2022-05-07,5747.85
U101860,56,M,2023-06-15,500.0
U101861,33,F,2023-11-25,9635.26
U101862,62,F,2023-05-13,12148.78
U101863,37,O,2023-11-08,3470.13
U101864,61,F,2022-09-20,16415.82
U101865,39,M,2021-07-30,24302.85
U101866,23,M,2022-09-25,21736.93
U101867,57,F,2022-03-17,13986.51
U101868,19,M,2021-08-25,500.0
U101869,58,M,2021-11-22,20725.62
U101870,20,M,2022-03-11,16171.14
U101871,28,M,2021-11-02,18394.81
U101872,49,F,2023-03-05,30488.82
U101873,66,M,2022-10-21,8401.51
U101874,39,F,2022-11-10,500.0
U101875,24,M,2021-10-19,6572.36
U101876,30,F,2022-11-01,18888.36
U101877,64,M,2021-06-06,15215.41
U101878,55,F,2023-06-04,5274.91
U101879,23,M,2023-06-18,3642.26
U101880,38,F,2022-01-07,12163.13
U101881,31,M,2021-11-21,5031.24
U101882,27,M,2022-02-12,19165.07
U101883,62,M,2023-02-07,11708.58
U101884,50,F,2023-11-24,9983.06
U101885,27,F,2023-01-25,8933.79
U101886,51,M,2022-09-06,17104.98
U101887,39,M,2022-10-28,15340.87
U101888,21,F,2021-06-21,16615.66
U101889,41,F,2021-08-17,16441.04
U101890,27,M,2021-11-11,14422.44
U101891,30,F,2023-11-11,6734.96
U101892,63,F,2023-08-01,9156.96
U101893,54,F,2022-10-08,11842.6
U101894,24,M,2022-04-08,31521.56
U101895,62,M,2022-02-11,4209.31
U101896,47,M,2023-02-18,11648.19
U101897,63,F,2023-08-17,15786.14
U101898,56,M,2023-01-18,12573.34
U101899,35,F,2021-10-25,23591.76
U101900,45,F,2021-04-20,12532.02
U101901,45,F,2021-06-02,13123.67
U101902,55,M,2022-05-06,21517.03
U101903,30,M,2023-09-05,29485.69
U101904,35,M,2021-05-08,26259.99
U101905,30,F,2023-07-07,13906.77
U101906,33,F,2023-03-17,14603.89
U101907,26,M,2021-05-02,15373.75
U101908,19,F,2022-08-01,16176.0
U101909,66,M,2023-05-25,8221.22
U101910,21,M,2022-08-02,22492.75
U101911,64,M,2023-09-17,16652.87
U101912,18,F,2023-01-30,14641.15
U101913,58,M,2021-05-23,4830.84
U101914,35,M,2023-02-16,15498.29
U101915,44,F,2021-07-20,500.0
U101916,32,F,2022-06-24,10346.81
U101917,43,M,2022-03-06,10495.22
U101918,41,M,2022-01-20,17295.96
U101919,45,F,2022-06-16,30038.8
U101920,38,M,2023-10-30,19575.26
U101921,45,M,2021-06-24,26587.22
U101922,60,F,2022-08-29,20161.7
U101923,40,M,2022-03-07,24000.43
U101924,36,F,2022-06-13,29857.02
U101925,24,M,2022-03-04,9145.31
U101926,36,M,2022-12-23,8623.16
U101927,24,M,2021-09-05,20350.49
U101928,27,M,2023-04-29,14970.57
U101929,67,M,2022-03-09,16762.83
U101930,22,M,2022-05-21,13010.66
U101931,43,F,2022-08-01,10229.93
U101932,61,F,2023-11-11,27966.12
U101933,67,M,2022-11-19,6201.11
U101934,25,F,2023-10-17,20491.14
U101935,26,F,2022-08-01,19193.83
U101936,37,F,2022-02-03,2367.89
U101937,46,M,2022-07-14,8353.76
U101938,67,M,2021-11-28,9698.48
U101939,28,M,2022-12-17,19516.67
U101940,26,M,2023-02-09,12063.72
U101941,31,M,2022-09-24,14315.28
U101942,63,F,2023-04-24,3338.82
U101943,19,F,2021-10-16,33607.29
U101944,37,M,2021-10-08,15569.56
U101945,24,M,2022-10-24,18992.01
U101946,26,M,2021-10-25,10675.0
U101947,65,F,2023-11-08,9778.98
U101948,18,F,2023-07-05,30301.48
U101949,34,M,2023-03-03,500.0
U101950,65,F,2022-11-21,17229.18
U101951,49,O,2023-04-22,5307.97
U101952,21,F,2022-07-24,11759.99
U101953,42,F,2021-10-24,9895.24
U101954,68,F,2022-09-16,7112.18
U101955,38,M,2022-09-23,15283.53
U101956,45,M,2023-10-05,500.0
U101957,45,F,2023-03-06,12476.09
U101958,52,M,2021-10-10,14277.68
U101959,27,F,2021-10-07,4125.79
U101960,61,M,2023-08-23,27105.75
U101961,69,M,2023-11-14,10244.33
U101962,25,M,2021-09-17,13100.13
U101963,60,O,2023-06-16,10262.25
U101964,60,M,2022-05-24,14347.47
U101965,56,M,2021-09-21,25465.15
U101966,37,M,2021-10-30,34784.13
U101967,42,F,2022-06-16,20965.11
U101968,61,O,2022-12-02,23703.95
U101969,25,M,2021-11-12,28731.42
U101970,61,F,2022-01-28,16990.97
U101971,65,M,2021-09-10,27562.01
U101972,53,F,2022-07-22,21339.21
U101973,35,M,2021-06-02,16151.9
U101974,47,F,2021-11-16,17802.73
U101975,20,F,2023-10-02,500.0
U101976,66,F,2023-02-20,17336.95
U101977,35,M,2021-10-18,2650.02
U101978,20,F,2023-08-12,1997.85
U101979,59,O,2022-01-14,16543.03
U101980,52,M,2023-01-06,6087.37
U101981,50,F,2023-05-16,14943.09
U101982,20,F,2022-06-27,16107.48
U101983,57,M,2021-06-12,16464.4
U101984,51,F,2021-07-15,7767.03
U101985,59,M,2022-11-05,22189.46
U101986,61,F,2023-11-29,14286.12
U101987,29,M,2021-07-25,18528.61
U101988,28,M,2021-07-15,5428.48
U101989,66,F,2022-04-25,13573.38
U101990,45,F,2022-04-02,23778.36
U101991,40,F,2022-07-10,22761.42
U101992,32,O,2023-11-20,8621.66
U101993,51,M,2023-07-01,10635.53
U101994,57,M,2023-07-16,7090.51
U101995,18,M,2021-06-29,9748.7
U101996,46,M,2023-10-15,3807.46
U101997,69,F,2022-06-11,13894.59
U101998,32,F,2022-12-16,20065.11
U101999,32,F,2023-11-27,8719.58
U102000,63,M,2021-06-24,14275.15
U102001,21,M,2023-11-15,13236.01
U102002,38,F,2021-08-24,23440.95
U102003,41,M,2021-11-08,10107.27
U102004,59,M,2021-10-24,10398.27
U102005,24,M,2023-06-28,8231.83
U102006,40,M,2021-07-31,5899.92
U102007,25,M,2022-05-01,19233.48
U102008,58,F,2022-11-08,13919.11
U102009,50,M,2022-02-10,15438.48
U102010,43,F,2023-01-05,25197.13
U102011,38,F,2023-03-07,25656.65
U102012,25,F,2023-02-26,1830.13
U102013,65,M,2022-05-29,20182.68
U102014,51,M,2022-04-28,16805.18
U102015,34,M,2023-04-13,11307.27
U102016,39,M,2023-04-08,17621.47
U102017,55,M,2021-05-29,1188.93
U102018,55,F,2022-07-21,26701.14
U102019,41,M,2021-08-20,19119.55
U102020,33,M,2023-01-16,8078.42
U102021,52,M,2023-02-26,10316.72
U102022,52,F,2023-03-03,1374.83
U102023,49,F,2022-07-08,12488.34
U102024,21,F,2021-11-07,11138.14
U102025,42,F,2022-08-04,4399.12
U102026,49,F,2023-02-19,21213.62
U102027,67,F,2021-05-15,25214.38
U102028,45,M,2022-05-26,14781.12
U102029,35,F,2022-11-15,12554.82
U102030,46,F,2023-11-23,18479.88
U102031,27,M,2022-06-05,14842.89
U102032,22,F,2022-04-09,6342.57
U102033,53,F,2021-06-15,9778.58
U102034,69,F,2023-04-23,12628.51
U102035,61,M,2023-06-28,16985.49
U102036,48,F,2021-04-07,15074.69
U102037,20,F,2022-06-17,16682.96
U102038,69,M,2023-11-06,2801.38
U102039,41,M,2023-08-22,20321.74
U102040,33,M,2022-08-28,15027.33
U102041,64,M,2022-04-13,35421.67
U102042,56,O,2023-04-10,11898.93
U102043,56,F,2022-12-13,17587.67
U102044,32,M,2021-12-18,37633.75
U102045,69,M,2021-05-08,16552.73
U102046,41,O,2022-08-13,14458.96
U102047,45,M,2022-10-26,7104.62
U102048,57,F,2022-12-17,27226.13
U102049,52,M,2023-07-23,5727.19
U102050,26,M,2023-10-12,18416.97
U102051,33,F,2021-09-15,11211.56
U102052,36,M,2023-10-27,13485.31
U102053,67,F,2021-09-27,3608.54
U102054,55,M,2023-04-07,25745.02
U102055,37,F,2022-01-27,12777.62
U102056,56,F,2021-05-23,5279.28
U102057,56,F,2021-12-06,25021.52
U102058,38,M,2021-12-25,10966.91
U102059,38,F,2023-03-21,17676.86
U102060,64,O,2022-05-01,21731.33
U102061,47,M,2022-03-20,18792.27
U102062,25,M,2022-10-16,500.0
U102063,55,F,2023-10-27,20562.85
U102064,48,M,2021-06-30,14195.09
U102065,44,F,2023-05-26,12367.77
U102066,55,F,2021-05-02,14127.4
U102067,65,M,2021-06-11,2119.74
U102068,35,F,2023-11-14,16537.37
U102069,39,F,2021-12-15,4084.87
U102070,27,M,2022-03-27,12713.28
U102071,51,F,2023-04-23,16250.12
U102072,38,M,2021-10-05,23592.3
U102073,35,M,2023-08-16,8443.09
U102074,54,F,2023-04-05,26612.7
U102075,39,M,2021-05-26,22574.83
U102076,42,F,2021-12-12,11564.72
U102077,40,M,2023-08-16,6130.01
U102078,31,F,2023-07-16,3449.47
U102079,24,M,2023-03-28,17174.03
U102080,61,F,2023-09-25,9101.73
U102081,22,F,2023-06-08,24594.85
U102082,34,F,2022-05-27,9563.81
U102083,52,O,2023-11-25,7794.63
U102084,24,F,2023-02-27,16869.01
U102085,52,F,2023-02-01,9511.63
U102086,56,F,2021-05-05,15068.4
U102087,52,F,2021-05-02,22887.91
U102088,33,F,2021-09-03,15937.83
U102089,19,F,2023-01-05,15967.72
U102090,64,M,2022-07-09,16641.17
U102091,34,F,2022-07-31,1455.21
U102092,59,F,2021-08-20,18134.7
U102093,28,M,2021-12-09,16279.45
U102094,26,M,2021-07-06,22143.18
U102095,58,O,2022-06-16,19846.49
U102096,66,M,2021-06-24,13384.41
U102097,62,M,2021-12-11,23259.14
U102098,57,M,2021-12-16,12658.95
